	Genus	Species	Name_Change	Author	Year
3797	Auchenia	lujanensis	0	Ameghino	1889
3798	Auchenia	major	NA	NA	NA
3799	Auchenia	mesolithica	0	Ameghino	1889
3800	Auchenia	minimus	0	Leidy	1886
3801	Auchenia	minor	NA	NA	NA
3802	Auchenia	minuta	0	Burmeister	1891
3803	Auchenia	parallela	0	Amegh.	NA
3804	Auchenia	parallella	0	Ameghino	NA
3805	Auchenia	vicugna	NA	NA	NA
3806	Auchenia	vitakeriana	0	Cope	1878
3807	Auchenia	weddelli	0	Gerv.	NA
3808	Augustidens	vireti	NA	NA	NA
3809	Aulacodus	calamophagus	0	Pousargues	1897
3810	Aulacodus	gregorianus	0	Thomas	1894
3811	Aulacodus	semipalmatus	0	Heuglin	1864
3812	Aulacodus	swinderianus	NA	NA	NA
3813	Aulacodus	swindernianus	NA	NA	NA
3814	Aulacomys	arvicoloides	0	Rhoads	1894
3815	Auliscomys	boliviensis	0	Waterhouse	NA
3816	Auliscomys	formosus	0	Reig	1978
3817	Auliscomys	fuscus	0	Quintana	2002
3818	Auliscomys	group	NA	NA	NA
3819	Auliscomys	micropus	1	Waterhouse	1837
3820	Auliscomys	osvaldoreigi	0	Quintana	2002
3821	Auliscomys	pictus	NA	NA	NA
3822	Auliscomys	sublimis	NA	NA	NA
3823	Aulocetus	calaritanus	NA	NA	NA
3824	Aulocetus	latus	0	Kellogg	1941
3825	Aulocetus	lentianus	NA	NA	NA
3826	Aulocetus	lovisati	NA	NA	NA
3827	Aulocetus	samarensis	NA	NA	NA
3828	Aulocetus	sammarinensis	0	Capellini	1901
3829	Aulolithomys	bounites	0	Black	1965
3830	Aulolithomys	vexilliames	0	Korth_&amp;_Emry	1997
3831	Aulophyseter	mediatlanticus	1	Cope	1895
3832	Aulophyseter	morricei	0	Kellogg	1927
3833	Aulophyseter	rionegrensis	0	Gondar	1975
3834	Aumelasia	maniai	0	Erfurt_&amp;_Haubold	1989
3835	Aumelasia	menieli	0	"Sudre,_Russell,_Louis_&amp;_Savage"	1983
3836	Auroracetus	bakerae	0	Gibson_&amp;_Geisler	2009
3837	Auroratherium	sinense	0	Tong_&amp;_Wang	1997
3838	Ausktribosphenos	nyktos	0	"Rich,_Vickers-Rich,_Constantine,_Flannery,_Kool_&amp;_van_Klaveren"	1997
3839	Auslrolagomys	inexpectatus	0	Stromer	1924
3840	Australocamelus	orarius	0	Patton	1969
3841	Australodelphis	mirus	0	"Fordyce,_Quilty_&amp;_Daniels"	2002
3842	Australonyx	aquae	0	"De_Iuliis,_Pujos_&amp;_Cartelle"	2009
3843	Australophoca	changorum	0	"Valenzuela-Toro,_Pyenson,_Gutstein_&amp;_Suarez"	2016
3844	Australophocaena	dioptrica	NA	NA	NA
3845	Australopithecus	aethiopicus	NA	NA	NA
3846	Australopithecus	afarensis	0	Johansen_&amp;_Coppens	1978
3847	Australopithecus	afraensis	NA	NA	NA
3848	Australopithecus	africanus	0	Dart	1924
3849	Australopithecus	anamensis	0	"Leakey,_Feibel,_McDougall_&amp;_Walker"	1995
3850	Australopithecus	antiquus	1	Ferguson	1984
3851	Australopithecus	bahrelghazali	0	"Brunet,_Beauvilain,_Coppens,_Heintz,_Moutaye_&amp;_Pilbeam"	1996
3852	Australopithecus	boisei	NA	NA	NA
3853	Australopithecus	crassidens	NA	NA	NA
3854	Australopithecus	deyiremeda	0	"Haile-Selassie,_Gibert,_Melillo,_Ryan,_Alene,_Deino,_Levin,_Scott_&amp;_Saylor"	2015
3855	Australopithecus	garhi	0	"Asfaw,_White,_Lovejoy,_Latimer,_Simpson_&amp;_Suwa"	1999
3856	Australopithecus	habilis	1	Leakey_et_al	1964
3857	Australopithecus	palaeojavanicus	NA	NA	NA
3858	Australopithecus	promelheus	NA	NA	NA
3859	Australopithecus	prometheus	0	Dart	1948
3860	Australopithecus	ramidus	0	"White,_Suwa_&amp;_Asfaw"	1994
3861	Australopithecus	robustus	0	Ripamonti_&amp;_Petit	1991
3862	Australopithecus	rudolfensis	1	Alexeev	1986
3863	Australopithecus	sediba	0	"Berger,_de_Ruiter,_Churchill,_Schmid,_Carlson,_Dirks_&amp;_Kibii"	2010
3864	Australopithecus	transvaalensis	0	Broom	1937
3865	Australopithecus	walkeri	0	Ferguson	1989
3866	Australopitluicus	prometheus	NA	NA	NA
3867	Australoprocta	fleaglei	0	Kramarz	1998
3868	Austriacopithecus	abeli	0	Ehrenberg	1938
3869	Austriacopithecus	weinfurteri	0	Ehrenberg	1937
3870	Austrolagomys	hendeyi	0	Mein_&amp;_Pickford	2003
3871	Austrolagomys	inexpectatus	0	Stromer	1924
3872	Austrolagomys	simpsoni	0	Hopwood	1929
3873	Austronomus	australis	NA	NA	NA
3874	Austrosqualodon	trirhizodonta	0	Climo_&amp;_Baker	1972
3875	Austrotriconodon	mckennai	0	Bonaparte	1986
3876	Austrotriconodon	sepulvedai	0	Bonaparte	1992
3877	Auxontodon	pattersoni	0	Gazin	1958
3878	Avahi	betsileo	0	"Andriantompohavana,_Lei,_Zaonarivelo,_Engberg,_Nalanirina,_McGuire,_Shore,_Andrianasolo,_Herrington,_Brenneman_&amp;_Louis"	2007
3879	Avahi	cleesei	0	Thalmann_&amp;_Geissmann	2005
3880	Avahi	laniger	1	Gmelin	1788
3881	Avahi	meridionalis	0	"Zaramody,_Fausser,_Roos,_Zinner,_Andriaholinirina,_Rabarivola,_Norsica,_Tattersall_&amp;_Rumpler"	2006
3882	Avahi	mooreorum	0	"Lei,_Engberg,_Andriantompohavana,_McGuire,_Mittermeier,_Zaonarivelo,_Brenneman_&amp;_Louis"	2008
3883	Avahi	occidentalis	1	Lorenz	1898
3884	Avahi	peyrierasi	0	"Zaramody,_Fausser,_Roos,_Zinner,_Andriaholinirina,_Rabarivola,_Norsica,_Tattersall_&amp;_Rumpler"	2006
3885	Avahi	ramanantsoavana	0	Zaramody_et_al.	2006
3886	Avahi	unicolor	0	Thalmann_&amp;_Geissmann	2000
3887	Avahis	laniger	NA	NA	NA
3888	Avenius	amatorum	0	"Russell,_Phelizon_&amp;_Louis"	1992
3889	Avunculus	didelphodonti	0	Van_Valen	1966
3890	Awadelphis	hirayamai	0	Murakami	2016
3891	Awashia	suwai	0	Vrba	1997
3892	Axis	axis	0	Erxleben	NA
3893	Axis	calamianensis	NA	NA	NA
3894	Axis	duvaucellii	1	Cuv.	NA
3895	Axis	eurygonos	NA	NA	NA
3896	Axis	flerovi	0	Vislobokova	1988
3897	Axis	japonicus	0	Otsuka	1967
3898	Axis	kuhli	NA	NA	NA
3899	Axis	kuhlii	NA	NA	NA
3900	Axis	kyushuensis	0	Grubb	2000
3901	Axis	maculata	0	Gray	1843
3902	Axis	maculatus	NA	NA	NA
3903	Axis	major	0	Hodgson	1841
3904	Axis	minor	0	Hodgson	1843
3905	Axis	pennantii	0	Gray	1843
3906	Axis	porcinus	1	L.	NA
3907	Axis	procenus	NA	NA	NA
3908	Axis	procinus	NA	NA	NA
3909	Axis	punjabiensis	0	Brown	1926
3910	Axis	rugosus	0	Chow	1954
3911	Axis	shansius	0	Teilhard_&amp;_Trassaert	1937
3912	Axis	sp.	NA	NA	NA
3913	Axis	sunda	0	Kretzoi	1947
3914	Axis	weiningensis	0	"Wu_Maolin,_Zhang_Senshui_&amp;_Lin_Shuji"	1983
3915	Axis	yunnanensis	0	Lin_&amp;_Zhang	1978
3916	Aybelodon	hondurensis	NA	NA	NA
3917	Aycrossia	lovei	0	Bown	1979
3918	Ayekaye	jaredi	0	"Megirian,_Murray,_Schwartz_&amp;_von_der_Borch"	2004
3919	Aztlanolagus	agilis	NA	NA	NA
3920	Aztlanolagus	agilus	0	Russell_&amp;_Harris	1986
3921	Azygonyx	ancylion	1	Gingerich_&amp;_Gunnell	1979
3922	Azygonyx	grangeri	1	Simpson	1937
3923	Azygonyx	gunnelli	0	Gingerich	1989
3924	Azygonyx	latidens	1	Simpson	1937
3925	Azygonyx	xenicus	1	Gingerich_&amp;_Gunnell	1979
3926	Baataromomys	brandti	1	Gingerich	1993
3927	Baataromomys	ulaanus	0	"Ni,_Beard,_Meng,_Wang_&amp;_Gebo"	2007
3928	Babiacetus	indicus	0	Trivedy_&amp;_Satsangi	1984
3929	Babiacetus	mishrai	0	Bajpai_&amp;_Thewissen	1998
3930	Babirusa	alfurus	NA	NA	NA
3931	Babirusa	babyrusa	NA	NA	NA
3932	Babirussa	alfurus	0	Lesson	1827
3933	Babirussa	babyrussa	NA	NA	NA
3934	Babyrousa	alfurus	NA	NA	NA
3935	Babyrousa	babirussa	NA	NA	NA
3936	Babyrousa	babyrousa	NA	NA	NA
3937	Babyrousa	babyrusa	NA	NA	NA
3938	Babyrousa	babyrussa	1	Linnaeus	1758
3939	Babyrousa	bayrussa	NA	NA	NA
3940	Babyrousa	celebensis	NA	NA	NA
3941	Babyrousa	quadricornua	0	Perry	1811
3942	Babyrousa	togeanensis	NA	NA	NA
3943	Bachitherium	curtum	1	Filhol	1877
3944	Bachitherium	guirounetensis	0	Sudre	1995
3945	Bachitherium	insigne	NA	NA	NA
3946	Bachitherium	lavocati	0	Sudre	1986
3947	Bachitherium	medium	NA	NA	NA
3948	Bachitherium	minor	0	Filhol	1882
3949	Bachitherium	minus	0	Filhol	1882
3950	Bachitherium	rerum	0	Obergfell	1957
3951	Bachitherium	sardus	0	van_der_Made	2008
3952	Bachitherium	serum	0	Obergfell	1957
3953	Bachitherium	vireti	0	Sudre	1986
3954	Badjcinus	turnbulli	0	Muirhead_&amp;_Wroe	1998
3955	Baedon	alleni	NA	NA	NA
3956	Baeodon	alleni	NA	NA	NA
3957	Baeodon	meyeri	0	Pine	1966
3958	Bagacricetodon	tongi	0	"Rodrigues,_Marivaux_&amp;_Vianey-Liaud"	2012
3959	Baguatherium	jaureguii	0	"Salas,_Sanchez_&amp;_Chacaltana"	2006
3960	Bahinia	pondaungensi	NA	NA	NA
3961	Bahinia	pondaungensis	0	"Jaeger,_Tin_Thein,_Benammi,_Chaimanee,_Aung_Naing_Soe,_Thit_Lwin,_Than_Tun,_San_Wai_&amp;_Ducrocq"	1999
3962	Bahinolophus	birmanicus	1	Pilgrim	1925
3963	Baioconodon	cannoni	0	Middleton_&amp;_Dewar	2004
3964	Baioconodon	denverensis	0	Gazin	1941
3965	Baioconodon	jeffersonensis	0	Eberle	2003
3966	Baioconodon	middletoni	0	Eberle_&amp;_Lillegraven	1998
3967	Baiomys	brachygnathus	NA	NA	NA
3968	Baiomys	hummelincki	0	Husson	1960
3969	Baiomys	intermedius	0	Packard_&amp;_Alvarez	1965
3970	Baiomys	kolbi	0	Hibbard	1952
3971	Baiomys	minimus	NA	NA	NA
3972	Baiomys	mowi	0	Albright	1999
3973	Baiomys	musculus	NA	NA	NA
3974	Baiomys	rexroadi	0	Hibbard	1941
3975	Baiomys	sawrockensis	0	Hibbard	1953
3976	Baiomys	taylori	NA	NA	NA
3977	Baiotomeus	douglassi	1	Simpson	1935
3978	Baiotomeus	lamberti	0	Krause	1987
3979	Baiotomeus	rhothonion	0	Scott	2003
3980	Baiotomeus	russelli	0	"Scott,_Fox_&amp;_Youzwyshyn"	2002
3981	Baiyankamys	habbema	1	Tate_&amp;_Archbold	1941
3982	Baiyankamys	shawmayeri	0	Hinton	1943
3983	Baiyankamys	shawmeyeri	0	Hinton	1943
3984	Bakalovia	orientalis	0	"Boehme,_Aiglstorfer,_Antoine,_Appel,_Havlik,_Metais,_Laq_The_Phuc,_Schneider,_Setzer,_Tappert,_Dang_Ngoc_Tran,_Uhi_&amp;_Prieto"	2013
3985	Bakalovia	sinensis	1	Zdansky	1930
3986	Baktenoptera	borealis	NA	NA	NA
3987	Baktenoptera	musculus	NA	NA	NA
3988	Baktenoptera	physalus	NA	NA	NA
3989	Balacna	biscayensis	NA	NA	NA
3990	Balaehoptera	acutorostrata	NA	NA	NA
3991	Balaena	acutorostrata	NA	NA	NA
3992	Balaena	affinis	0	Owen	1844
3993	Balaena	albicans	0	Mueller	1776
3994	Balaena	aleoutiensis	NA	NA	NA
3995	Balaena	ampullata	0	Forster_in_Kalm	1770
3996	Balaena	antarctica	0	Lesson	1828
3997	Balaena	antipodanum	0	Gray	1846
3998	Balaena	antipodarum	NA	NA	NA
3999	Balaena	antipodum	NA	NA	NA
4000	Balaena	antiquorum	0	Fischer	1829
4001	Balaena	arcuata	0	Boitard	1842
4002	Balaena	astensis	0	Trevisan	1941
4003	Balaena	australis	0	Desmoulins	1822
4004	Balaena	belgica	0	Abel	1941
4005	Balaena	biscayensis	NA	NA	NA
4006	Balaena	boops	0	Linnaeus	1758
4007	Balaena	borealis	0	Fischer	1829
4008	Balaena	britannica	1	Gray	NA
4009	Balaena	cisarctica	0	Cope	1865
4010	Balaena	definita	0	Owen	1844
4011	Balaena	duplicata	0	Illiger	1815
4012	Balaena	emarginata	0	Owen	1844
4013	Balaena	etrusca	NA	NA	NA
4014	Balaena	forsythmajori	0	Pilleri	1987
4015	Balaena	gibbar	0	Desmarest	1822
4016	Balaena	gibbosa	0	Erxleben	1777
4017	Balaena	glacialis	0	Mueller	1776
4018	Balaena	islandica	0	Walbaum	1792
4019	Balaena	japonica	0	Lacepede	1818
4020	Balaena	lalandii	0	Fischer	1829
4021	Balaena	lamanoni	NA	NA	NA
4022	Balaena	longimana	0	Brandt_&amp;_Ratzeburg	1828
4023	Balaena	lunulata	0	Lacepede	1818
4024	Balaena	marginata	0	Gray	1846
4025	Balaena	montalionis	0	Capellini	1904
4026	Balaena	musculus	0	Linnaeus	1758
4027	Balaena	musticetus	NA	NA	NA
4028	Balaena	mysicetus	NA	NA	NA
4029	Balaena	myslicetus	NA	NA	NA
4030	Balaena	mystacetus	NA	NA	NA
4031	Balaena	mystacocetus	NA	NA	NA
4032	Balaena	mysticeitus	NA	NA	NA
4033	Balaena	mysticelus	NA	NA	NA
4034	Balaena	mysticetus	0	Linnaeus	1758
4035	Balaena	nodosa	0	Bonnaterre	1789
4036	Balaena	nodose	0	Tiedemann	1808
4037	Balaena	nomenclatural	NA	NA	NA
4038	Balaena	nordcaper	0	de_Lacepede	1804
4039	Balaena	pampaea	0	Ameghino	1891
4040	Balaena	physalus	0	Linnaeus	1758
4041	Balaena	prisca	0	Nilsson	1847
4042	Balaena	quoyi	0	Fischer	1829
4043	Balaena	ricei	0	Westgate_&amp;_Whitmore	2002
4044	Balaena	rostrata	0	Mueller	1776
4045	Balaena	sieboldii	NA	NA	NA
4046	Balaena	sulcata	0	Walker	1811
4047	Balaena	svedenborgii	1	Lilljeborg	NA
4048	Balaena	tripennis	NA	NA	NA
4049	Balaena	tripteris	0	Walbaum	1792
4050	Balaenella	brachyrhynus	0	Bisconti	2005
4051	Balaenidae	borealis	NA	NA	NA
4052	Balaenidae	musculus	NA	NA	NA
4053	Balaenidae	sibbaldii	NA	NA	NA
4054	Balaenodon	lintianus	0	v._Meyer	1849
4055	Balaenodon	physaloides	0	Owen	1846
4056	Balaenopiera	alba	0	Giglioli	1874
4057	Balaenoptera	actuorostrata	NA	NA	NA
4058	Balaenoptera	aculo-rostrata	1	Scoresby	NA
4059	Balaenoptera	acurorostrata	NA	NA	NA
4060	Balaenoptera	acurostrata	NA	NA	NA
4061	Balaenoptera	acutirostrata	NA	NA	NA
4062	Balaenoptera	acutobostrata	NA	NA	NA
4063	Balaenoptera	acutorastrata	NA	NA	NA
4064	Balaenoptera	acutorostra	NA	NA	NA
4065	Balaenoptera	acutorostrata	0	de_Lacepede	1804
4066	Balaenoptera	acutorostratus	NA	NA	NA
4067	Balaenoptera	acutorostris	NA	NA	NA
4068	Balaenoptera	acutorstrata	NA	NA	NA
4069	Balaenoptera	acutrostrata	NA	NA	NA
4070	Balaenoptera	acuturostrata	NA	NA	NA
4071	Balaenoptera	aeutorostrata	NA	NA	NA
4072	Balaenoptera	antarctica	0	Temminck_in_Siebold	1844
4073	Balaenoptera	antiquorum	1	Fisch.	NA
4074	Balaenoptera	aragous	0	Farines_&amp;_Carcassonne	1829
4075	Balaenoptera	arctica	1	Schlegel	NA
4076	Balaenoptera	australis	0	Lesson	1828
4077	Balaenoptera	autorostrata	NA	NA	NA
4078	Balaenoptera	b.	NA	NA	NA
4079	Balaenoptera	bertae	0	Boessenecker	2013
4080	Balaenoptera	bonaeerensis	0	Burmeister	1867
4081	Balaenoptera	bonaerensis	NA	NA	NA
4082	Balaenoptera	bonarensis	NA	NA	NA
4083	Balaenoptera	boops	1	L.	NA
4084	Balaenoptera	boraelis	NA	NA	NA
4085	Balaenoptera	borealis	0	Lesson	1828
4086	Balaenoptera	borgalis	NA	NA	NA
4087	Balaenoptera	bovealis	NA	NA	NA
4088	Balaenoptera	braziliensis	0	Gray	1847
4089	Balaenoptera	brydei	0	Olsen	1912
4090	Balaenoptera	capensis	0	Smith	1834
4091	Balaenoptera	Carolina	NA	NA	NA
4092	Balaenoptera	carolinae	NA	NA	NA
4093	Balaenoptera	cephalus	1	Cope	1867
4094	Balaenoptera	coerulescens	0	Lacepede	1818
4095	Balaenoptera	cuvierii	0	Balsamo-Crivelli	1842
4096	Balaenoptera	davidsoni	1	Cope	1872
4097	Balaenoptera	edeni	0	Anderson	1878
4098	Balaenoptera	fasciata	0	Gray	1846
4099	Balaenoptera	floridana	0	Kellogg	1944
4100	Balaenoptera	gastaldii	0	Portiis	1885
4101	Balaenoptera	gibbar	0	de_Lacepede	1804
4164	Balaenoptera	gigas	NA	NA	NA
4102	Balaenoptera	horealis	NA	NA	NA
4103	Balaenoptera	huttoni	0	Gray	NA
4104	Balaenoptera	indica	NA	NA	NA
4105	Balaenoptera	intermedia	0	Burmeister	1872
4106	Balaenoptera	iwasi	0	Gray	1846
4107	Balaenoptera	jubartes	0	de_Lacepede	1804
4108	Balaenoptera	juddi	0	Seeley	1881
4109	Balaenoptera	laticeps	0	Gray	1846
4110	Balaenoptera	m.	NA	NA	NA
4111	Balaenoptera	macrocephalus	NA	NA	NA
4112	Balaenoptera	maculata	0	Lacepede	1818
4113	Balaenoptera	masculus	NA	NA	NA
4114	Balaenoptera	mclas	NA	NA	NA
4115	Balaenoptera	mirameris	NA	NA	NA
4116	Balaenoptera	muscidus	NA	NA	NA
4117	Balaenoptera	musclus	NA	NA	NA
4118	Balaenoptera	muscular	NA	NA	NA
4119	Balaenoptera	musculus	1	L.	NA
4120	Balaenoptera	museulus	NA	NA	NA
4121	Balaenoptera	mysticetus	NA	NA	NA
4122	Balaenoptera	nigra	0	Lacepede	1818
4123	Balaenoptera	nodosa	0	d&039;Urville_in_Schreber	1847
4124	Balaenoptera	novaeangliae	NA	NA	NA
4125	Balaenoptera	omurai	0	"Wada,_Oishi_&amp;_Yamada"	2003
4126	Balaenoptera	p.	NA	NA	NA
4127	Balaenoptera	patachonica	NA	NA	NA
4128	Balaenoptera	physalis	NA	NA	NA
4129	Balaenoptera	physalua	NA	NA	NA
4130	Balaenoptera	physalus	1	L.	NA
4131	Balaenoptera	physarus	NA	NA	NA
4132	Balaenoptera	physeter	NA	NA	NA
4133	Balaenoptera	physetes	NA	NA	NA
4134	Balaenoptera	physolus	NA	NA	NA
4135	Balaenoptera	physuls	NA	NA	NA
4136	Balaenoptera	portisi	NA	NA	NA
4137	Balaenoptera	prisca	NA	NA	NA
4138	Balaenoptera	punctata	1	Lac.	NA
4139	Balaenoptera	punctulata	0	Lacepede	1818
4140	Balaenoptera	robusta	1	Lilljeb.	NA
4141	Balaenoptera	rorqual	0	de_Lacepede	1804
4142	Balaenoptera	rostrata	1	Fabr.	NA
4143	Balaenoptera	rostratella	NA	NA	NA
4144	Balaenoptera	ryani	0	Hanna_&amp;_McLellan	1924
4145	Balaenoptera	shoal	NA	NA	NA
4146	Balaenoptera	sibbaldi	NA	NA	NA
4147	Balaenoptera	sibbaldii	NA	NA	NA
4148	Balaenoptera	siberi	0	Pilleri	1989
4149	Balaenoptera	sp.	NA	NA	NA
4150	Balaenoptera	sulfurea	NA	NA	NA
4151	Balaenoptera	sursiplana	0	Cope	1895
4152	Balaenoptera	taiwanica	0	Huang	1966
4153	Balaenoptera	tenuirostris	0	Sweeting	1840
4154	Balaenoptera	velifera	NA	NA	NA
4155	Balaenotus	lawleyi	0	Pilleri	1987
4156	Balaenotus	orcianensis	0	Pilleri	1987
4157	Balaenula	astensis	0	Trevisan	1942
4158	Balaenula	balaenopsis	NA	NA	NA
4159	Balaeonoptera	acutorostrata	NA	NA	NA
4160	Balaeonoptera	musculus	NA	NA	NA
4161	Balaeoptera	bonaerensis	0	Burmeister	1867
4162	Balanoptera	musculus	NA	NA	NA
4163	Balantiomys	borealis	1	Storer	1970
4165	Balantiomys	meridionalis	0	Korth	1997
4166	Balantiomys	nebraskensis	0	Korth	1997
4167	Balantiomys	oregonensis	1	Gazin	1932
4168	Balantiopteryx	infusca	1	Thomas	1897
4169	Balantiopteryx	io	NA	NA	NA
4170	Balantiopteryx	ochoterenai	0	Martinez_&amp;_Villa	1938
4171	Balantiopteryx	plicala	NA	NA	NA
4172	Balantiopteryx	plicata	0	Peters	1867
4173	Balbaroo	camfieldensis	0	"Flannery,_Archer_&amp;_Plane"	1982
4176	Balbaroo	fangaroo	0	Cooke	2000
4174	Balbaroo	gregoriensis	0	"Flannery,_Archer_&amp;_Plane"	1982
4175	Balbaroo	nalima	0	"Black,_Travouillon,_Den_Boer,_Kear,_Cooke_&amp;_Archer"	2014
4177	Balcenoptera	australis	NA	NA	NA
4178	Balcenoptera	velifera	NA	NA	NA
4179	Balenoptera	borealis	NA	NA	NA
4180	Balenoptera	musculus	NA	NA	NA
4181	Balenoptera	rostrata	NA	NA	NA
4182	Balenoptera	sibbaldii	NA	NA	NA
4183	Balionycteris	maculata	NA	NA	NA
4184	Ballusia	elmensis	1	Stehlin	1917
4185	Ballusia	hareni	1	Ginsburg	1989
4186	Balochititanops	haqi	0	"Missiaen,_Gunnell_&amp;_Gingerich"	2011
4187	Baloeena	biscayensis	NA	NA	NA
4188	Baloena	ater	0	Scammon	1869
4189	Baloena	australis	NA	NA	NA
4190	Baloena	biscayensis	NA	NA	NA
4191	Baloena	hectori	0	Gray	1874
4192	Baloena	mysticetus	NA	NA	NA
4193	Baloena	tarentina	0	Capellini	1877
4194	Baloenoptera	borealis	NA	NA	NA
4195	Baloenoptera	gastaldii	NA	NA	NA
4196	Baloenoptera	juddi	0	Seeley	1881
4197	Baloenoptera	musculus	NA	NA	NA
4198	Baloenoptera	rostrata	NA	NA	NA
4199	Baloenoptera	sibbaldi	NA	NA	NA
4200	Baloenoptera	sibbaldii	NA	NA	NA
4201	Baloenoptera	sibbaldina	NA	NA	NA
4202	Baloenoptera	velifera	0	Scammon	1869
4203	Baloenoptra	edeni	NA	NA	NA
4204	Baloenus	machayius	NA	NA	NA
4205	Baluchimys	barryi	0	"Flynn,_Jacobs_&amp;_Umer_Cheema"	1986
4206	Baluchimys	chaudryi	0	Flynn_&amp;_Cheema	1994
4207	Baluchimys	ganeshapher	0	"Flynn,_Jacobs_&amp;_Umer_Cheema"	1986
4208	Baluchimys	krabiense	0	"Marivaux,_Benammi,_Ducrocq,_Jaeger_&amp;_Chaimanee"	2000
4209	Baluchitherium	grangeri	0	Osborn	1923
4210	Baluchitherium	osborni	NA	NA	NA
4211	Baluchitherium	sp.	NA	NA	NA
4212	Banderomys	leanzai	0	Kramarz	2005
4213	Bandicota	b.	NA	NA	NA
4214	Bandicota	bangchakensis	0	Boonsong_&amp;_Felten	1989
4215	Bandicota	benegalensis	NA	NA	NA
4216	Bandicota	bengalensis	1	Gray	1835
4217	Bandicota	bengalensls	NA	NA	NA
4218	Bandicota	gigantea	1	Hardwicke	NA
4219	Bandicota	indica	1	Bechstein	1800
4220	Bandicota	malabrica	NA	NA	NA
4221	Bandicota	maxima	0	"Pradhan,_Mondal,_Bhagwat_&amp;_Agrawal"	1993
4222	Bandicota	mordax	0	Thomas_&amp;_Wroughton	1916
4223	Bandicota	nemoriraga	NA	NA	NA
4224	Bandicota	nemorivaga	NA	NA	NA
4225	Bandicota	salvilei	NA	NA	NA
4226	Bandicota	savilei	0	Thomas	1916
4227	Bandicota	setifera	NA	NA	NA
4228	Bandicota	siamensis	0	Kloss	1919
4229	Bandicota	sivalensis	0	Patnaik	2001
4230	Bandlcota	bengalensis	NA	NA	NA
4231	Banyuesminthus	diconjugatus	0	Tong	1997
4232	Banyuesminthus	uniconjugatus	0	Tong	1997
4233	Baranarviomys	admirabilis	0	Nesin	1996
4234	Baranogale	adroveri	0	Petter	1964
4235	Baranogale	balcanica	0	Spassov	2001
4236	Baranogale	beremendensis	NA	NA	NA
4237	Baranogale	helbingi	0	Kormos	1934
4238	Baranomys	Jangenhani	0	Heller	1937
4239	Baranomys	kowalskii	0	Kretzoi	1962
4240	Baranomys	langenhani	0	Heller	NA
4241	Baranomys	loczyi	0	Kormos	1933
4242	Baranomys	longidens	NA	NA	NA
4243	Barbastella	barbastella	NA	NA	NA
4244	Barbastella	barbastellus	NA	NA	NA
4245	Barbastella	barhastettus	NA	NA	NA
4246	Barbastella	beijingensis	0	"Zhang,_Han,_Jones,_Lin,_Zhang,_Zhu,_Huang_&amp;_Zhang"	2007
4247	Barbastella	caspica	0	Satunin	1908
4248	Barbastella	communis	NA	NA	NA
4249	Barbastella	darjeelingensis	NA	NA	NA
4250	Barbastella	darjelingensis	NA	NA	NA
4251	Barbastella	leucomelas	1	Cretzschmar	1830
4252	Barbastella	leucomeles	NA	NA	NA
4253	Barbastella	schadleri	0	Wettstein_-_Westerheim	1923
4254	Barbatodon	oardaensis	0	"Codrea,_Solomon,_Venczel_&amp;_Smith"	2014
4255	Barbatodon	transylvanicum	0	Radulesco_&amp;_Samson	1986
4256	Barbatodon	transylvanicus	0	Radulesco_&amp;_Samson	1986
4257	Barberahyus	castellensis	0	Golpe-Posse	1977
4258	Barberapithecus	huerzeleri	0	Alba_&amp;_Moya-Sola	2012
4259	Barberenia	allenensis	0	"Rougier,_Chornogubsky,_Casadio,_Arango_&amp;_Giallombardo"	2009
4260	Barberenia	araujoae	0	Bonaparte	1990
4261	Barbourofelis	fricki	NA	NA	NA
4262	Barbourofelis	lovei	0	Baskin	1981
4263	Barbourofelis	morrisi	NA	NA	NA
4264	Barbourofelis	piveteaui	1	Ozansoy	1965
4265	Barbourofelis	whitfordi	0	Barbour_&amp;_Cook	1915
4266	Barbouromeryx	marslandensis	0	Frick	1937
4267	Barbouromeryx	sweeti	NA	NA	NA
4268	Barbouromeryx	trigonocorneus	1	Barbour_&amp;_Schultz	1934
4269	Bardalestes	hunco	0	"Goin,_Candela,_Abello_&amp;_Oliveira"	2009
4270	Barguru	kayir	0	Schwartz	2006
4271	Barguru	kula	0	Schwartz	2006
4272	Barguru	maru	0	Schwartz	2006
4273	Baringa	nelsonensis	0	Flannery_&amp;_Hann	1984
4274	Barinya	wangala	0	Wroe	1999
4275	Barnesia	hauboldi	0	Thalmann	1994
4276	Barrancatatus	maddeni	0	"Carlini,_Ciancio_&amp;_Scillato-Yane"	2010
4277	Barrancatatus	rigidus	1	Ameghino	1902
4278	Bartelsia	pentadactyla	0	Gunnell	2012
4279	Barticonycteris	daviesi	0	Hill	1964
4280	Barunlestes	butleri	0	Kielan-Jaworowska	1975
4281	Barylambda	churchilli	0	Gingerich_&amp;_Childress	1983
4282	Barylambda	faberi	1	Patterson	1933
4283	Barylambda	jackwilsoni	0	Schiebout	1974
4284	Bas	gruniensis	NA	NA	NA
4285	Basalina	basalensis	0	Dehm_&amp;_Oettingen-Spielberg	1958
4286	Basalomys	vandermeuleni	1	Hussain_et_al	1978
4287	Basilosaurus	cetoides	1	Kellogg	1936
4288	Basilosaurus	drazindai	0	"Gingerich,_Arif,_Bhatti,_Anwar_&amp;_Sanders"	1997
